times,"reach= 2, kon=0.00094","reach= 2, kon=0.01758","reach= 2, kon=0.65918","reach= 2, kon=49.43848","reach= 2, kon=7415.77148","reach= 2, kon=2224731.44531","reach=10, kon=0.00094","reach=10, kon=0.01758","reach=10, kon=0.65918","reach=10, kon=49.43848","reach=10, kon=7415.77148","reach=10, kon=2224731.44531","reach=30, kon=0.00094","reach=30, kon=0.01758","reach=30, kon=0.65918","reach=30, kon=49.43848","reach=30, kon=7415.77148","reach=30, kon=2224731.44531"
120.0,0.021211,0.04087,0.077665,0.140377,0.23959899999999998,0.37978999999999996,0.050970999999999995,0.09311499999999999,0.158265,0.240841,0.33037,0.424853,0.094512,0.16927799999999998,0.274839,0.38040199999999996,0.44450599999999996,0.479145
121.0,0.021203,0.040902,0.077663,0.140493,0.23965299999999998,0.37979399999999996,0.051225,0.09350499999999999,0.15872999999999998,0.24121499999999998,0.330293,0.424979,0.095149,0.17032899999999998,0.275997,0.381162,0.444639,0.479164
122.0,0.021190999999999998,0.040916,0.07746299999999999,0.140436,0.23949199999999998,0.379613,0.051421999999999995,0.093835,0.159187,0.24161,0.330237,0.42494099999999996,0.095842,0.17136099999999999,0.277185,0.381995,0.444818,0.479043
123.0,0.021269,0.040999999999999995,0.07740899999999999,0.140465,0.239594,0.379459,0.051673,0.09418299999999999,0.159577,0.24189999999999998,0.33019299999999996,0.424815,0.096481,0.17241299999999998,0.278377,0.382723,0.444928,0.47908199999999995
124.0,0.021332999999999998,0.041014999999999996,0.077345,0.14049399999999998,0.239923,0.379277,0.051921999999999996,0.094682,0.159913,0.242386,0.330283,0.42471899999999996,0.09711299999999999,0.17338599999999998,0.279549,0.383451,0.44515499999999997,0.47901299999999997
125.0,0.021317,0.041073,0.077443,0.14083099999999998,0.239671,0.379278,0.052156,0.095068,0.160346,0.24267999999999998,0.330375,0.424983,0.09776699999999999,0.174395,0.280704,0.384173,0.445349,0.479018
126.0,0.021344,0.041167999999999996,0.07748,0.140837,0.23960299999999998,0.379166,0.052428999999999996,0.095423,0.160765,0.243058,0.33056399999999997,0.42497199999999996,0.098414,0.175377,0.281861,0.384862,0.445472,0.47907099999999997
127.0,0.021325,0.041194,0.077605,0.140852,0.23971099999999998,0.379314,0.052686,0.09579599999999999,0.161191,0.243364,0.330651,0.424878,0.099059,0.176375,0.282979,0.385588,0.445681,0.479157
128.0,0.021369,0.041284,0.077695,0.14088,0.23970699999999998,0.37979599999999997,0.052958,0.09622599999999999,0.161632,0.243698,0.330774,0.425155,0.099697,0.177306,0.284138,0.38636,0.44588999999999995,0.47919199999999995
129.0,0.021322,0.041331,0.077746,0.140975,0.239678,0.37968799999999997,0.053205999999999996,0.09665,0.161959,0.24381499999999998,0.330691,0.425006,0.100349,0.178273,0.28526199999999996,0.386995,0.44596199999999997,0.47913599999999995
130.0,0.021337,0.041306999999999996,0.07774099999999999,0.14103,0.23987799999999998,0.379721,0.053427999999999996,0.09706,0.162277,0.24415699999999999,0.330806,0.424973,0.101021,0.17923699999999998,0.28632199999999997,0.387646,0.446011,0.47900299999999996
131.0,0.021353,0.041322,0.07779599999999999,0.141035,0.239813,0.37991199999999997,0.053718999999999996,0.097402,0.162605,0.244525,0.33094999999999997,0.425179,0.101668,0.180246,0.287452,0.388107,0.446169,0.47895
132.0,0.021365,0.041408,0.07787999999999999,0.141017,0.239695,0.380152,0.053911,0.09785999999999999,0.16292199999999998,0.24486899999999998,0.331072,0.425224,0.102333,0.181215,0.288559,0.38878399999999996,0.44623199999999996,0.479064
133.0,0.021425,0.041426,0.078024,0.141046,0.239637,0.379928,0.054099999999999995,0.098254,0.163267,0.245006,0.33122399999999996,0.425045,0.102993,0.182165,0.289663,0.38942299999999996,0.44625099999999995,0.479022
134.0,0.021491,0.041374,0.078262,0.141197,0.239749,0.379797,0.05429,0.098539,0.163657,0.245307,0.33116999999999996,0.42505699999999996,0.103611,0.183138,0.290728,0.39000199999999996,0.446308,0.479008
135.0,0.021511,0.041324,0.07819799999999999,0.141268,0.23993299999999998,0.379745,0.054536999999999995,0.098859,0.163997,0.245496,0.331422,0.42499499999999996,0.104312,0.18411999999999998,0.291835,0.39062199999999997,0.446354,0.478954
136.0,0.021627999999999998,0.041316,0.078196,0.141182,0.23987599999999998,0.379884,0.054804,0.09920699999999999,0.164469,0.24564999999999998,0.331467,0.425073,0.104945,0.18515399999999999,0.292881,0.391295,0.446445,0.479066
137.0,0.021599999999999998,0.041254,0.07819899999999999,0.14124899999999999,0.239776,0.37981499999999996,0.055026,0.09957099999999999,0.164799,0.24594,0.331644,0.424954,0.105542,0.186167,0.293898,0.391914,0.44643499999999997,0.47895099999999996
138.0,0.02157,0.041399,0.078125,0.141223,0.23954399999999998,0.379867,0.055300999999999996,0.099852,0.16524,0.246227,0.33188799999999996,0.42497999999999997,0.106157,0.187105,0.294954,0.392438,0.446493,0.478994
139.0,0.021598,0.041367,0.07828199999999999,0.14113799999999999,0.239645,0.380003,0.055534999999999994,0.100182,0.16555,0.246391,0.332034,0.424913,0.106795,0.18804099999999999,0.29585,0.392928,0.44650399999999996,0.478942
140.0,0.021582,0.041464999999999995,0.078362,0.141087,0.23962599999999998,0.380089,0.055737999999999996,0.100413,0.16597699999999999,0.246714,0.331994,0.424915,0.107385,0.188937,0.29676199999999997,0.393318,0.446658,0.47889699999999996
141.0,0.021641,0.041468,0.07839299999999999,0.14082999999999998,0.239784,0.37990199999999996,0.05594,0.100758,0.16633399999999998,0.247027,0.332099,0.424809,0.10797999999999999,0.189851,0.297728,0.39375899999999997,0.446665,0.478807
142.0,0.021678,0.041593,0.078538,0.141001,0.239817,0.37978599999999996,0.056158,0.101156,0.166794,0.24731099999999998,0.331937,0.424684,0.10862999999999999,0.190796,0.298684,0.394214,0.446781,0.47868
143.0,0.02175,0.041532,0.078569,0.140949,0.23988299999999999,0.38005,0.056367,0.101516,0.167019,0.24762499999999998,0.331943,0.42472899999999997,0.109222,0.191741,0.29958799999999997,0.39475699999999997,0.446941,0.47872899999999996
144.0,0.02179,0.041552,0.078485,0.141067,0.239834,0.37997899999999996,0.05651,0.10181699999999999,0.167327,0.24787399999999998,0.331783,0.42460499999999995,0.10986299999999999,0.192659,0.300494,0.39524,0.447082,0.478958
145.0,0.021776,0.041648,0.078447,0.14110499999999998,0.23970899999999998,0.380065,0.056783,0.102139,0.16764099999999998,0.247914,0.331844,0.42487199999999997,0.110466,0.193509,0.301457,0.395756,0.447156,0.478784
146.0,0.021686,0.041596999999999995,0.078529,0.141175,0.23976899999999998,0.380148,0.056991,0.10248,0.167923,0.248198,0.331994,0.42481599999999997,0.111083,0.194357,0.302352,0.396138,0.447287,0.478882
147.0,0.021786999999999997,0.041624999999999995,0.078569,0.141179,0.239862,0.37998899999999997,0.057213,0.102702,0.168236,0.248531,0.331993,0.424624,0.111701,0.195257,0.30333699999999997,0.396576,0.447411,0.47879
148.0,0.021768,0.041632999999999996,0.078513,0.141091,0.23985199999999998,0.379886,0.057429999999999995,0.10295599999999999,0.168544,0.248636,0.331935,0.424768,0.112301,0.19613,0.304231,0.39702899999999997,0.447445,0.478852
149.0,0.021752,0.041761,0.07858799999999999,0.141116,0.24004599999999998,0.37971299999999997,0.057699,0.10326099999999999,0.168966,0.248821,0.332076,0.424602,0.112907,0.196992,0.30513999999999997,0.397422,0.447565,0.47878
150.0,0.021792,0.041790999999999995,0.078724,0.141046,0.240004,0.379702,0.057855,0.10349,0.16924999999999998,0.24895899999999999,0.33203499999999997,0.424896,0.11351699999999999,0.197899,0.306006,0.397871,0.447582,0.478714
151.0,0.020845,0.040077999999999996,0.07539799999999999,0.135053,0.229123,0.36205499999999996,0.057213,0.102336,0.16702599999999998,0.244912,0.325242,0.41395499999999996,0.113412,0.19763599999999998,0.30538899999999997,0.39663,0.44548099999999996,0.475692
152.0,0.020035,0.038467999999999995,0.072299,0.129265,0.218962,0.345334,0.056590999999999995,0.10120499999999999,0.164848,0.240945,0.318729,0.403501,0.113283,0.197382,0.304811,0.39537,0.443442,0.472695
153.0,0.019252,0.036932,0.06927,0.123652,0.209121,0.32936099999999996,0.056070999999999996,0.10008199999999999,0.16272,0.23714,0.312529,0.39371999999999996,0.11316699999999999,0.19713799999999998,0.304187,0.39422799999999997,0.441488,0.46996099999999996
154.0,0.018522,0.035450999999999996,0.066507,0.11835999999999999,0.199839,0.31435199999999996,0.055517,0.099061,0.160774,0.233514,0.306433,0.384335,0.113048,0.196897,0.303606,0.39300799999999997,0.439602,0.467329
155.0,0.017797,0.034031,0.063843,0.113301,0.190933,0.299744,0.054969,0.09804299999999999,0.158835,0.230097,0.300625,0.37499899999999997,0.112935,0.196622,0.30306099999999997,0.391829,0.437667,0.46476999999999996
156.0,0.017071,0.032788,0.061251,0.108472,0.18248599999999998,0.286192,0.054477,0.097108,0.157022,0.22680399999999998,0.295129,0.36623,0.112803,0.196397,0.302508,0.390669,0.435826,0.46230899999999997
157.0,0.016385999999999998,0.03158,0.058912,0.103833,0.174554,0.273339,0.053959,0.096122,0.15523199999999998,0.22358599999999998,0.289838,0.35818,0.112707,0.19616599999999998,0.301911,0.38949999999999996,0.434011,0.459827
158.0,0.015781,0.030362,0.056648,0.099551,0.167023,0.26094,0.053453999999999995,0.095236,0.153478,0.220607,0.284713,0.35024099999999997,0.112577,0.19594599999999998,0.30136599999999997,0.388337,0.43232299999999996,0.45744999999999997
159.0,0.0152,0.029164,0.054383,0.09540599999999999,0.15983699999999998,0.249142,0.052976999999999996,0.09435299999999999,0.15184699999999998,0.217743,0.279787,0.342788,0.11245799999999999,0.195718,0.300851,0.387276,0.43060499999999996,0.455263
160.0,0.014627,0.028088,0.052247999999999996,0.091433,0.152772,0.23804199999999998,0.052557,0.093502,0.15026399999999998,0.214916,0.275265,0.335568,0.11234999999999999,0.195491,0.300327,0.386173,0.42897599999999997,0.45303299999999996
161.0,0.014074999999999999,0.027014,0.050157,0.08762099999999999,0.14623,0.22742199999999999,0.052129999999999996,0.092705,0.148731,0.21223299999999998,0.27070299999999997,0.32881099999999996,0.11222199999999999,0.195234,0.299759,0.385076,0.427334,0.450879
162.0,0.013585,0.025967,0.048214,0.084037,0.139839,0.21742799999999998,0.051696,0.09193899999999999,0.14721299999999998,0.209663,0.266439,0.322333,0.112119,0.19500599999999998,0.299174,0.384005,0.42574999999999996,0.448853
163.0,0.013141,0.024988,0.046363999999999995,0.080714,0.13397499999999998,0.20782199999999998,0.051271,0.09116099999999999,0.145819,0.207139,0.26238,0.31606599999999996,0.112005,0.19478299999999998,0.298618,0.382943,0.424149,0.446832
164.0,0.012686,0.024145,0.04466,0.077525,0.128168,0.19860799999999998,0.050939,0.09042499999999999,0.144444,0.204733,0.258555,0.309905,0.1119,0.194526,0.2981,0.381947,0.42264799999999997,0.444787
165.0,0.012253,0.023284,0.042966,0.074344,0.12276,0.18983,0.05055,0.089697,0.143145,0.202324,0.25478,0.30410499999999996,0.111789,0.194303,0.29758999999999997,0.38098299999999996,0.421132,0.442918
166.0,0.011847,0.02249,0.041419,0.071433,0.11753799999999999,0.18152,0.050179999999999995,0.088989,0.141909,0.20007799999999998,0.251196,0.29868,0.11168399999999999,0.194075,0.29708799999999996,0.379992,0.419624,0.44103899999999996
167.0,0.011451999999999999,0.021703999999999998,0.039959,0.06858199999999999,0.112687,0.173453,0.049811999999999995,0.088293,0.14066299999999998,0.197895,0.247638,0.29342399999999996,0.11158499999999999,0.19383599999999998,0.296572,0.378996,0.418131,0.439198
168.0,0.011082,0.020989999999999998,0.038535,0.065852,0.107999,0.165903,0.049486999999999996,0.087626,0.139455,0.195771,0.24434599999999998,0.288313,0.11147299999999999,0.193597,0.29607,0.378,0.41675399999999996,0.437415
169.0,0.010714,0.020255,0.037197,0.063271,0.103507,0.158782,0.049138,0.087008,0.138244,0.193777,0.241149,0.283509,0.111385,0.19336899999999999,0.295555,0.37705,0.41535,0.43573199999999995
170.0,0.01034,0.019587,0.035858999999999995,0.060892999999999996,0.09930499999999999,0.15186,0.048798,0.086375,0.137132,0.19181199999999998,0.23801499999999998,0.279007,0.111275,0.193139,0.295057,0.376091,0.413929,0.43400299999999997
171.0,0.010006,0.018947,0.034635,0.058662,0.095223,0.145304,0.048483,0.085754,0.136038,0.189989,0.23504599999999998,0.274611,0.111164,0.19292199999999998,0.294576,0.37513399999999997,0.41262899999999997,0.432309
172.0,0.009675999999999999,0.018307,0.033365,0.056498,0.091364,0.13910699999999998,0.048179,0.085163,0.134963,0.18825699999999998,0.232171,0.270335,0.11105899999999999,0.192683,0.294089,0.37422,0.41124099999999997,0.430677
173.0,0.009387999999999999,0.017713,0.032209999999999996,0.054435,0.087674,0.13328099999999998,0.04788,0.084565,0.133882,0.18656,0.22938499999999998,0.26626299999999997,0.110942,0.192428,0.293597,0.373328,0.409894,0.42905899999999997
174.0,0.009111,0.017172,0.031167,0.052431,0.08424899999999999,0.127503,0.047554,0.084007,0.132896,0.18495599999999998,0.22675099999999998,0.262299,0.11083399999999999,0.192195,0.293076,0.372374,0.408641,0.427438
175.0,0.008815,0.016635,0.030136,0.050621,0.08094599999999999,0.122113,0.047263,0.08348699999999999,0.131932,0.183364,0.224213,0.25861,0.110732,0.19195399999999999,0.292601,0.37143299999999996,0.40734499999999996,0.425859
176.0,0.008576,0.016149999999999998,0.029096999999999998,0.048827999999999996,0.077858,0.117075,0.046988999999999996,0.082957,0.13100799999999999,0.181805,0.22178799999999999,0.25493899999999997,0.110649,0.19169699999999998,0.29214,0.370535,0.406114,0.424322
177.0,0.008317,0.015656,0.028163999999999998,0.047136,0.074809,0.112179,0.046693,0.082429,0.130127,0.18026399999999998,0.21941,0.251528,0.11054599999999999,0.19147699999999998,0.291641,0.369654,0.404842,0.42283299999999996
178.0,0.008105,0.015215,0.027259,0.045526,0.071994,0.10746599999999999,0.046443,0.081936,0.129237,0.178776,0.21715199999999998,0.2483,0.110439,0.191214,0.291131,0.368735,0.403621,0.42136199999999996
179.0,0.007889,0.01477,0.02647,0.044015,0.06922299999999999,0.103048,0.046183999999999996,0.081463,0.128376,0.177331,0.21502,0.245118,0.11032399999999999,0.190968,0.290649,0.36789299999999997,0.40247099999999997,0.419879
180.0,0.007679999999999999,0.014334999999999999,0.025684,0.042533999999999995,0.066589,0.098995,0.045924,0.080951,0.127532,0.17591199999999999,0.212944,0.242132,0.11022799999999999,0.190744,0.290151,0.36703399999999997,0.40129499999999996,0.418468
181.0,0.007475,0.013923,0.024959,0.041038,0.06403099999999999,0.09495999999999999,0.045691999999999997,0.0805,0.126738,0.174628,0.21086,0.239143,0.110124,0.190515,0.289686,0.366216,0.400155,0.41704399999999997
182.0,0.007274999999999999,0.013484,0.024204,0.039622,0.061683999999999996,0.091211,0.045429,0.08005799999999999,0.12594,0.173318,0.208885,0.23637,0.110023,0.19028499999999998,0.289251,0.36538,0.399013,0.415711
183.0,0.007075,0.013124,0.023500999999999998,0.038314999999999995,0.05944,0.08760599999999999,0.045182,0.079638,0.125154,0.17206,0.206944,0.233672,0.109904,0.190073,0.288783,0.364545,0.39779899999999996,0.41439499999999996
184.0,0.006885,0.012778,0.022838999999999998,0.037068,0.057335,0.08415399999999999,0.044939,0.079179,0.12439199999999999,0.170817,0.20510899999999999,0.231042,0.10979799999999999,0.18984199999999998,0.288286,0.363686,0.396686,0.41307
185.0,0.006709,0.012414999999999999,0.022206,0.035941,0.055335999999999996,0.080963,0.044707,0.078751,0.123651,0.16959,0.203284,0.22857999999999998,0.109695,0.18959199999999998,0.287805,0.362818,0.395549,0.41179499999999997
186.0,0.00654,0.012109,0.021636,0.034866999999999995,0.053418999999999994,0.07793,0.044459,0.078348,0.122957,0.16844099999999998,0.201567,0.22620099999999999,0.109593,0.189386,0.28735299999999997,0.361987,0.39439199999999996,0.41046699999999997
187.0,0.006385,0.011784,0.021012,0.033795,0.051601999999999995,0.074946,0.044215,0.077941,0.12222999999999999,0.16725099999999998,0.19996999999999998,0.22373099999999999,0.109498,0.18917499999999998,0.286893,0.361164,0.393353,0.40917899999999996
188.0,0.006209999999999999,0.011486,0.020423,0.032743999999999995,0.04989,0.072085,0.044011999999999996,0.077555,0.121569,0.16611099999999998,0.198368,0.22142199999999998,0.109401,0.188932,0.286424,0.360338,0.39225,0.407919
189.0,0.006057,0.011184999999999999,0.019917,0.031782,0.048212,0.069353,0.043816999999999995,0.077176,0.12087099999999999,0.165051,0.196788,0.219192,0.10929,0.188715,0.286,0.359516,0.391167,0.40662899999999996
190.0,0.005925,0.010945,0.019413,0.030889,0.046598,0.066769,0.043607,0.076796,0.120171,0.16402799999999998,0.195245,0.217102,0.10917299999999999,0.188494,0.2855,0.35866,0.39008499999999996,0.405365
191.0,0.005791,0.010704,0.018904999999999998,0.030011999999999997,0.045133,0.06433699999999999,0.043389,0.076406,0.11952099999999999,0.163048,0.193735,0.21498899999999999,0.10908799999999999,0.188271,0.285038,0.35780599999999996,0.388978,0.40415799999999996
192.0,0.005660999999999999,0.010454,0.018491999999999998,0.029185,0.043676,0.062001999999999995,0.043171999999999995,0.076058,0.118903,0.162075,0.192263,0.21300999999999998,0.108996,0.188044,0.28455199999999997,0.356998,0.387912,0.402939
193.0,0.005553,0.010244999999999999,0.018043999999999998,0.028426999999999997,0.042312999999999996,0.059738,0.042957999999999996,0.075698,0.118285,0.161083,0.190827,0.21110199999999998,0.108883,0.18782,0.284124,0.356193,0.38690199999999997,0.401731
194.0,0.005441,0.010032,0.017631,0.027682,0.040978,0.057691,0.042779,0.07541099999999999,0.117628,0.16009199999999998,0.189487,0.209259,0.10878099999999999,0.18756599999999998,0.28366199999999997,0.35542799999999997,0.385882,0.400634
195.0,0.005336,0.009821,0.017282,0.026952,0.039696999999999996,0.055637,0.042593,0.075081,0.117018,0.159157,0.18814399999999998,0.20749299999999998,0.108676,0.18736,0.28320799999999996,0.354624,0.384885,0.399509
196.0,0.005213,0.009629,0.016892,0.026271,0.038501,0.053772,0.042408,0.074726,0.116421,0.15823199999999998,0.186822,0.205776,0.10857699999999999,0.18714599999999998,0.282761,0.35383,0.38390599999999997,0.398398
197.0,0.0051199999999999996,0.009431,0.016501,0.02562,0.037399999999999996,0.051941999999999995,0.042225,0.07439799999999999,0.115827,0.15731,0.18559099999999998,0.204095,0.10846499999999999,0.18692499999999998,0.28230299999999997,0.353064,0.382847,0.3973
198.0,0.005012,0.009249,0.016139,0.025015,0.036277,0.050161,0.042044,0.07402199999999999,0.115244,0.15642399999999998,0.184281,0.20241099999999998,0.108371,0.18672,0.281846,0.35235299999999997,0.381856,0.396138
199.0,0.0049169999999999995,0.009079,0.015820999999999998,0.024429,0.035168,0.048437999999999995,0.041837,0.07367699999999999,0.114669,0.155522,0.183047,0.200842,0.108275,0.18647999999999998,0.281398,0.351572,0.38089,0.395022
200.0,0.004824999999999999,0.008904,0.015482,0.023812,0.034169,0.046835999999999996,0.041659999999999996,0.073327,0.114132,0.15467699999999998,0.181921,0.199267,0.108182,0.18626399999999999,0.280951,0.35082599999999997,0.379942,0.393955
201.0,0.004745,0.008758,0.015167,0.023240999999999998,0.033255,0.045242,0.041492,0.07299599999999999,0.113564,0.153822,0.18076899999999999,0.197792,0.108078,0.18605,0.28049599999999997,0.35009999999999997,0.37903699999999996,0.392841
202.0,0.0046749999999999995,0.008616,0.014884999999999999,0.022681,0.032358,0.043802,0.041328,0.072652,0.11301499999999999,0.153001,0.179641,0.196358,0.107986,0.18585,0.280057,0.349337,0.37804099999999996,0.39175
203.0,0.004599,0.008426,0.014608,0.022187,0.031515999999999995,0.042427,0.041166999999999995,0.072324,0.11250299999999999,0.152164,0.17860399999999998,0.194885,0.10789499999999999,0.185663,0.279623,0.348574,0.37706799999999996,0.390686
204.0,0.004513,0.008305,0.014329,0.021731,0.030691999999999997,0.041179,0.040995,0.072015,0.11200399999999999,0.15135099999999999,0.177532,0.19350399999999998,0.107781,0.185442,0.27917,0.347866,0.37618799999999997,0.38964499999999996
205.0,0.004441,0.008182,0.014062999999999999,0.021290999999999997,0.029924,0.039938,0.040831,0.07171799999999999,0.11150099999999999,0.15059999999999998,0.176502,0.192182,0.10768699999999999,0.185246,0.278727,0.347138,0.37527499999999997,0.38862399999999997
206.0,0.004363,0.008048,0.013795,0.020857,0.029165,0.038773999999999996,0.040669,0.07141,0.11098999999999999,0.149834,0.17543599999999998,0.190881,0.10757699999999999,0.18506899999999998,0.278292,0.346414,0.37434,0.38758299999999996
207.0,0.0043029999999999995,0.007929,0.013548,0.020440999999999997,0.028492,0.037648,0.040494999999999996,0.071111,0.11048999999999999,0.149081,0.174417,0.189637,0.107469,0.184868,0.277873,0.34565599999999996,0.37338499999999997,0.386552
208.0,0.004245,0.007824,0.013314,0.020062,0.027829999999999997,0.036535,0.040334999999999996,0.070813,0.109971,0.148368,0.173391,0.18839699999999998,0.107363,0.18467499999999998,0.27744399999999997,0.34495,0.372508,0.385497
209.0,0.004189,0.007718999999999999,0.01309,0.019677999999999998,0.02718,0.035504,0.040178,0.07051,0.109511,0.147651,0.172373,0.18713,0.10726899999999999,0.18448699999999998,0.277022,0.344222,0.371668,0.38449099999999997
210.0,0.0041259999999999995,0.007618,0.012865999999999999,0.019288,0.026615999999999997,0.034496,0.040015999999999996,0.070226,0.10905799999999999,0.146917,0.171433,0.18593099999999999,0.10717299999999999,0.184278,0.27654999999999996,0.343477,0.370774,0.383473
211.0,0.004078,0.007499,0.012686,0.01894,0.02599,0.033576999999999996,0.039853,0.069951,0.10861799999999999,0.146197,0.170477,0.184783,0.10706099999999999,0.184078,0.276128,0.34272199999999997,0.369886,0.382494
212.0,0.004020999999999999,0.007402,0.012497,0.018585,0.025418,0.032666,0.039708,0.069671,0.10815799999999999,0.145501,0.16957,0.18362,0.10696499999999999,0.183865,0.27566599999999997,0.34202899999999997,0.369035,0.381515
213.0,0.0039689999999999994,0.007300999999999999,0.012313,0.018251,0.024926999999999998,0.031777,0.039563999999999995,0.069404,0.10769999999999999,0.144831,0.168654,0.182495,0.10686699999999999,0.183643,0.275263,0.341313,0.36818799999999996,0.380554
214.0,0.003921,0.007195999999999999,0.012129,0.017955,0.024388999999999997,0.030941999999999997,0.039415,0.06909,0.107225,0.14416199999999998,0.167734,0.18140599999999998,0.10677099999999999,0.18343099999999998,0.27488799999999997,0.340619,0.367295,0.37959699999999996
215.0,0.003881,0.007091999999999999,0.011942,0.01764,0.023888,0.03017,0.039252999999999996,0.068826,0.10675599999999999,0.143448,0.16683,0.18034,0.106657,0.183218,0.274466,0.339987,0.366433,0.378698
216.0,0.0038339999999999997,0.00701,0.011748999999999999,0.017335,0.023405,0.029405999999999998,0.039105,0.068575,0.10631399999999999,0.14277199999999998,0.16594,0.179303,0.106546,0.18298899999999999,0.274032,0.339302,0.36564599999999997,0.377721
217.0,0.003787,0.0069229999999999995,0.011604999999999999,0.017051,0.022903,0.028679,0.038969,0.06834,0.105838,0.142114,0.16511599999999999,0.1783,0.106469,0.18279199999999998,0.27364,0.338647,0.364803,0.376743
218.0,0.003747,0.006827,0.011429,0.01678,0.022446,0.028027999999999997,0.038815999999999996,0.068076,0.105394,0.14143899999999998,0.16428099999999998,0.177283,0.106375,0.18259399999999998,0.273234,0.337997,0.36397999999999997,0.37583099999999997
219.0,0.003702,0.006754,0.01129,0.016531,0.022012999999999998,0.027391,0.038675,0.067808,0.10495399999999999,0.140819,0.16347599999999998,0.176307,0.10626999999999999,0.182395,0.27282999999999996,0.337331,0.363182,0.374907
220.0,0.003663,0.006672,0.011146999999999999,0.016301,0.021601,0.026737999999999998,0.038523999999999996,0.067561,0.10450799999999999,0.14016599999999999,0.16268,0.175403,0.10615799999999999,0.18217799999999998,0.27242299999999997,0.336673,0.36236599999999997,0.37398699999999996
221.0,0.003626,0.006591,0.011012,0.016073,0.021200999999999998,0.026182999999999998,0.038370999999999995,0.067284,0.10406699999999999,0.139568,0.161912,0.17443999999999998,0.106038,0.18196199999999998,0.272038,0.33604,0.36155299999999996,0.373058
222.0,0.003587,0.00652,0.01087,0.015854,0.020848,0.025612,0.038235,0.066968,0.103628,0.13896999999999998,0.161099,0.173504,0.105948,0.181751,0.271638,0.33538999999999997,0.360755,0.37215899999999996
223.0,0.0035559999999999997,0.006468,0.010742,0.015627,0.020519,0.025051999999999998,0.038106,0.066716,0.10322999999999999,0.13833199999999998,0.160346,0.172594,0.105844,0.181535,0.271233,0.334732,0.35995,0.371247
224.0,0.003516,0.006403,0.010636999999999999,0.015446,0.020183,0.024524999999999998,0.037968999999999996,0.066463,0.102834,0.13774999999999998,0.159598,0.171733,0.105752,0.181339,0.270804,0.334041,0.359122,0.370371
225.0,0.0034839999999999997,0.006343,0.010537999999999999,0.015222999999999999,0.019854999999999998,0.024065,0.037825,0.06622399999999999,0.102459,0.137181,0.158875,0.170903,0.10566199999999999,0.181121,0.27039399999999997,0.333339,0.358301,0.369475
226.0,0.003449,0.006281,0.010413,0.015023,0.019528999999999998,0.023575,0.037690999999999995,0.065977,0.102034,0.136594,0.158131,0.17004,0.105559,0.180926,0.269994,0.33268,0.357477,0.368591
227.0,0.00342,0.006209999999999999,0.010301,0.014822,0.019215,0.023115999999999998,0.037573999999999996,0.06576699999999999,0.101632,0.136011,0.157431,0.169189,0.10547,0.18075,0.269571,0.33203299999999997,0.356687,0.367755
228.0,0.0033989999999999997,0.006156,0.01019,0.01465,0.018927,0.02269,0.037434999999999996,0.065485,0.101238,0.13544799999999999,0.156666,0.168381,0.105375,0.180528,0.269151,0.331383,0.355861,0.36688699999999996
229.0,0.003375,0.006096,0.010081,0.014471999999999999,0.018647999999999998,0.022267,0.037285,0.065262,0.100813,0.13489299999999999,0.155937,0.16760799999999998,0.105293,0.180334,0.26877999999999996,0.330714,0.35509199999999996,0.36600499999999997
230.0,0.003348,0.006032999999999999,0.009972,0.014293,0.018347,0.021877,0.037168,0.065015,0.100421,0.13432,0.155193,0.16680999999999999,0.10520199999999999,0.18012799999999998,0.268399,0.330055,0.354297,0.36516099999999996
231.0,0.0033169999999999996,0.00597,0.009883,0.014126999999999999,0.018074,0.021487,0.037017,0.064757,0.100048,0.13378099999999998,0.154503,0.166042,0.10509099999999999,0.179948,0.268015,0.32937299999999997,0.353499,0.364323
232.0,0.003287,0.005921,0.009796,0.013993,0.017823,0.021124999999999998,0.036905,0.064496,0.09967999999999999,0.13322799999999999,0.153839,0.16526,0.105015,0.179727,0.267623,0.328742,0.352664,0.363479
233.0,0.003263,0.005869,0.009727,0.013833,0.017579,0.020758,0.036782999999999996,0.064252,0.099283,0.13270099999999999,0.15318299999999999,0.16444799999999998,0.10492599999999999,0.179527,0.267216,0.328073,0.351904,0.362618
234.0,0.003234,0.0058059999999999995,0.009653,0.013694,0.017381,0.020398,0.036645,0.06401699999999999,0.09887599999999999,0.132131,0.15254399999999999,0.163681,0.10482799999999999,0.179328,0.266806,0.327493,0.35115599999999997,0.36179
235.0,0.003205,0.00575,0.009552999999999999,0.013571,0.017154,0.020073,0.036499,0.063777,0.098526,0.13161599999999998,0.151891,0.162938,0.10471799999999999,0.179144,0.266377,0.326872,0.350431,0.36096999999999996
236.0,0.003182,0.005699,0.009462,0.01342,0.016937,0.019761,0.036344999999999995,0.063557,0.098157,0.13111599999999998,0.1512,0.16219899999999998,0.104616,0.178945,0.265984,0.326212,0.349684,0.36019
237.0,0.003163,0.0056549999999999994,0.009382,0.01329,0.016732,0.019448,0.036213999999999996,0.06328399999999999,0.09777699999999999,0.13059199999999999,0.15056999999999998,0.16145299999999999,0.104528,0.17873799999999998,0.265596,0.325607,0.349004,0.35936999999999997
238.0,0.003143,0.005601999999999999,0.009304999999999999,0.013153999999999999,0.016527,0.019178,0.036106,0.063056,0.097393,0.13008799999999998,0.149914,0.160749,0.10442599999999999,0.178538,0.265214,0.32495599999999997,0.348265,0.358533
