time (s), 25.000000,time (s), 100.000000
3.030000000000000000e+02,7.366642047844409902e+00,3.030000000000000000e+02,1.638164204784441225e+01
3.040000000000000000e+02,7.366642047844409902e+00,3.040000000000000000e+02,1.628164204784441083e+01
3.050000000000000000e+02,7.266642047844410257e+00,3.050000000000000000e+02,1.648164204784441011e+01
3.060000000000000000e+02,7.366642047844409902e+00,3.060000000000000000e+02,1.628164204784441083e+01
3.070000000000000000e+02,7.166642047844409724e+00,3.070000000000000000e+02,1.618164204784441296e+01
3.080000000000000000e+02,7.266642047844410257e+00,3.080000000000000000e+02,1.618164204784441296e+01
3.090000000000000000e+02,7.166642047844409724e+00,3.090000000000000000e+02,1.598164204784440834e+01
3.100000000000000000e+02,7.066642047844410079e+00,3.100000000000000000e+02,1.608164204784441154e+01
3.110000000000000000e+02,7.066642047844410079e+00,3.110000000000000000e+02,1.598164204784440834e+01
3.120000000000000000e+02,7.066642047844410079e+00,3.120000000000000000e+02,1.588164204784441047e+01
3.130000000000000000e+02,6.866642047844409902e+00,3.130000000000000000e+02,1.578164204784440905e+01
3.140000000000000000e+02,6.966642047844409547e+00,3.140000000000000000e+02,1.588164204784441047e+01
3.150000000000000000e+02,6.866642047844409902e+00,3.150000000000000000e+02,1.568164204784441118e+01
3.160000000000000000e+02,7.066642047844410079e+00,3.160000000000000000e+02,1.578164204784440905e+01
3.170000000000000000e+02,6.866642047844409902e+00,3.170000000000000000e+02,1.578164204784440905e+01
3.180000000000000000e+02,6.966642047844409547e+00,3.180000000000000000e+02,1.578164204784440905e+01
3.190000000000000000e+02,6.866642047844409902e+00,3.190000000000000000e+02,1.578164204784440905e+01
3.200000000000000000e+02,6.866642047844409902e+00,3.200000000000000000e+02,1.568164204784441118e+01
3.210000000000000000e+02,6.866642047844409902e+00,3.210000000000000000e+02,1.558164204784440976e+01
3.220000000000000000e+02,6.866642047844409902e+00,3.220000000000000000e+02,1.558164204784440976e+01
3.230000000000000000e+02,6.866642047844409902e+00,3.230000000000000000e+02,1.568164204784441118e+01
3.240000000000000000e+02,6.866642047844409902e+00,3.240000000000000000e+02,1.558164204784440976e+01
3.250000000000000000e+02,6.866642047844409902e+00,3.250000000000000000e+02,1.558164204784440976e+01
3.260000000000000000e+02,6.666642047844409724e+00,3.260000000000000000e+02,1.558164204784440976e+01
3.270000000000000000e+02,6.866642047844409902e+00,3.270000000000000000e+02,1.538164204784441047e+01
3.280000000000000000e+02,6.666642047844409724e+00,3.280000000000000000e+02,1.528164204784441083e+01
3.290000000000000000e+02,6.866642047844409902e+00,3.290000000000000000e+02,1.528164204784441083e+01
3.300000000000000000e+02,6.766642047844410257e+00,3.300000000000000000e+02,1.528164204784441083e+01
3.310000000000000000e+02,6.666642047844409724e+00,3.310000000000000000e+02,1.518164204784440940e+01
3.320000000000000000e+02,6.766642047844410257e+00,3.320000000000000000e+02,1.498164204784441011e+01
3.330000000000000000e+02,6.666642047844409724e+00,3.330000000000000000e+02,1.518164204784440940e+01
3.340000000000000000e+02,6.766642047844410257e+00,3.340000000000000000e+02,1.498164204784441011e+01
3.350000000000000000e+02,6.666642047844409724e+00,3.350000000000000000e+02,1.498164204784441011e+01
3.360000000000000000e+02,6.666642047844409724e+00,3.360000000000000000e+02,1.488164204784441047e+01
3.370000000000000000e+02,6.566642047844410079e+00,3.370000000000000000e+02,1.488164204784441047e+01
3.380000000000000000e+02,6.566642047844410079e+00,3.380000000000000000e+02,1.498164204784441011e+01
3.390000000000000000e+02,6.466642047844409547e+00,3.390000000000000000e+02,1.488164204784441047e+01
3.400000000000000000e+02,6.566642047844410079e+00,3.400000000000000000e+02,1.478164204784441083e+01
3.410000000000000000e+02,6.466642047844409547e+00,3.410000000000000000e+02,1.468164204784440940e+01
3.420000000000000000e+02,6.566642047844410079e+00,3.420000000000000000e+02,1.468164204784440940e+01
3.430000000000000000e+02,6.466642047844409547e+00,3.430000000000000000e+02,1.458164204784440976e+01
3.440000000000000000e+02,6.466642047844409547e+00,3.440000000000000000e+02,1.448164204784441011e+01
3.450000000000000000e+02,6.666642047844409724e+00,3.450000000000000000e+02,1.458164204784440976e+01
3.460000000000000000e+02,6.466642047844409547e+00,3.460000000000000000e+02,1.448164204784441011e+01
3.470000000000000000e+02,6.466642047844409547e+00,3.470000000000000000e+02,1.448164204784441011e+01
3.480000000000000000e+02,6.466642047844409547e+00,3.480000000000000000e+02,1.438164204784441047e+01
3.490000000000000000e+02,6.566642047844410079e+00,3.490000000000000000e+02,1.438164204784441047e+01
3.500000000000000000e+02,6.466642047844409547e+00,3.500000000000000000e+02,1.438164204784441047e+01
3.510000000000000000e+02,6.366642047844409902e+00,3.510000000000000000e+02,1.428164204784441083e+01
3.520000000000000000e+02,6.466642047844409547e+00,3.520000000000000000e+02,1.438164204784441047e+01
3.530000000000000000e+02,6.366642047844409902e+00,3.530000000000000000e+02,1.428164204784441083e+01
3.540000000000000000e+02,6.366642047844409902e+00,3.540000000000000000e+02,1.428164204784441083e+01
3.550000000000000000e+02,6.266642047844410257e+00,3.550000000000000000e+02,1.428164204784441083e+01
3.560000000000000000e+02,6.366642047844409902e+00,3.560000000000000000e+02,1.418164204784440940e+01
3.570000000000000000e+02,6.266642047844410257e+00,3.570000000000000000e+02,1.428164204784441083e+01
3.580000000000000000e+02,6.266642047844410257e+00,3.580000000000000000e+02,1.408164204784440976e+01
3.590000000000000000e+02,6.066642047844410079e+00,3.590000000000000000e+02,1.398164204784441011e+01
3.600000000000000000e+02,6.266642047844410257e+00,3.600000000000000000e+02,1.388164204784441047e+01
3.610000000000000000e+02,6.166642047844409724e+00,3.610000000000000000e+02,1.388164204784441047e+01
3.620000000000000000e+02,6.166642047844409724e+00,3.620000000000000000e+02,1.388164204784441047e+01
3.630000000000000000e+02,6.266642047844410257e+00,3.630000000000000000e+02,1.378164204784441083e+01
3.640000000000000000e+02,6.166642047844409724e+00,3.640000000000000000e+02,1.398164204784441011e+01
3.650000000000000000e+02,6.166642047844409724e+00,3.650000000000000000e+02,1.378164204784441083e+01
3.660000000000000000e+02,6.066642047844410079e+00,3.660000000000000000e+02,1.388164204784441047e+01
3.670000000000000000e+02,5.966642047844409547e+00,3.670000000000000000e+02,1.378164204784441083e+01
3.680000000000000000e+02,6.066642047844410079e+00,3.680000000000000000e+02,1.378164204784441083e+01
3.690000000000000000e+02,5.966642047844409547e+00,3.690000000000000000e+02,1.368164204784440940e+01
3.700000000000000000e+02,6.066642047844410079e+00,3.700000000000000000e+02,1.368164204784440940e+01
3.710000000000000000e+02,5.966642047844409547e+00,3.710000000000000000e+02,1.358164204784440976e+01
3.720000000000000000e+02,5.966642047844409547e+00,3.720000000000000000e+02,1.358164204784440976e+01
3.730000000000000000e+02,5.866642047844409902e+00,3.730000000000000000e+02,1.338164204784441047e+01
3.740000000000000000e+02,5.966642047844409547e+00,3.740000000000000000e+02,1.358164204784440976e+01
3.750000000000000000e+02,5.966642047844409547e+00,3.750000000000000000e+02,1.338164204784441047e+01
3.760000000000000000e+02,5.966642047844409547e+00,3.760000000000000000e+02,1.338164204784441047e+01
3.770000000000000000e+02,5.866642047844409902e+00,3.770000000000000000e+02,1.348164204784441011e+01
3.780000000000000000e+02,5.966642047844409547e+00,3.780000000000000000e+02,1.338164204784441047e+01
3.790000000000000000e+02,5.866642047844409902e+00,3.790000000000000000e+02,1.328164204784441083e+01
3.800000000000000000e+02,5.766642047844410257e+00,3.800000000000000000e+02,1.338164204784441047e+01
3.810000000000000000e+02,5.766642047844410257e+00,3.810000000000000000e+02,1.318164204784440940e+01
3.820000000000000000e+02,5.766642047844410257e+00,3.820000000000000000e+02,1.338164204784441047e+01
3.830000000000000000e+02,5.766642047844410257e+00,3.830000000000000000e+02,1.318164204784440940e+01
3.840000000000000000e+02,5.766642047844410257e+00,3.840000000000000000e+02,1.308164204784440976e+01
3.850000000000000000e+02,5.766642047844410257e+00,3.850000000000000000e+02,1.318164204784440940e+01
3.860000000000000000e+02,5.766642047844410257e+00,3.860000000000000000e+02,1.318164204784440940e+01
3.870000000000000000e+02,5.766642047844410257e+00,3.870000000000000000e+02,1.308164204784440976e+01
3.880000000000000000e+02,5.766642047844410257e+00,3.880000000000000000e+02,1.298164204784441011e+01
3.890000000000000000e+02,5.766642047844410257e+00,3.890000000000000000e+02,1.298164204784441011e+01
3.900000000000000000e+02,5.666642047844409724e+00,3.900000000000000000e+02,1.288164204784441047e+01
3.910000000000000000e+02,5.766642047844410257e+00,3.910000000000000000e+02,1.288164204784441047e+01
3.920000000000000000e+02,5.666642047844409724e+00,3.920000000000000000e+02,1.288164204784441047e+01
3.930000000000000000e+02,5.566642047844410079e+00,3.930000000000000000e+02,1.288164204784441047e+01
3.940000000000000000e+02,5.566642047844410079e+00,3.940000000000000000e+02,1.278164204784441083e+01
3.950000000000000000e+02,5.666642047844409724e+00,3.950000000000000000e+02,1.288164204784441047e+01
3.960000000000000000e+02,5.666642047844409724e+00,3.960000000000000000e+02,1.278164204784441083e+01
3.970000000000000000e+02,5.666642047844409724e+00,3.970000000000000000e+02,1.268164204784440940e+01
3.980000000000000000e+02,5.666642047844409724e+00,3.980000000000000000e+02,1.268164204784440940e+01
3.990000000000000000e+02,5.466642047844409547e+00,3.990000000000000000e+02,1.268164204784440940e+01
4.000000000000000000e+02,5.666642047844409724e+00,4.000000000000000000e+02,1.258164204784440976e+01
4.010000000000000000e+02,5.566642047844410079e+00,4.010000000000000000e+02,1.268164204784440940e+01
4.020000000000000000e+02,5.666642047844409724e+00,4.020000000000000000e+02,1.258164204784440976e+01
4.030000000000000000e+02,5.566642047844410079e+00,4.030000000000000000e+02,1.258164204784440976e+01
4.040000000000000000e+02,5.566642047844410079e+00,4.040000000000000000e+02,1.258164204784440976e+01
4.050000000000000000e+02,5.466642047844409547e+00,4.050000000000000000e+02,1.258164204784440976e+01
4.060000000000000000e+02,5.366642047844409902e+00,4.060000000000000000e+02,1.248164204784441011e+01
4.070000000000000000e+02,5.366642047844409902e+00,4.070000000000000000e+02,1.248164204784441011e+01
4.080000000000000000e+02,5.366642047844409902e+00,4.080000000000000000e+02,1.228164204784441083e+01
4.090000000000000000e+02,5.466642047844409547e+00,4.090000000000000000e+02,1.228164204784441083e+01
4.100000000000000000e+02,5.466642047844409547e+00,4.100000000000000000e+02,1.238164204784441047e+01
4.110000000000000000e+02,5.266642047844410257e+00,4.110000000000000000e+02,1.218164204784440940e+01
4.120000000000000000e+02,5.466642047844409547e+00,4.120000000000000000e+02,1.228164204784441083e+01
4.130000000000000000e+02,5.266642047844410257e+00,4.130000000000000000e+02,1.218164204784440940e+01
4.140000000000000000e+02,5.266642047844410257e+00,4.140000000000000000e+02,1.228164204784441083e+01
4.150000000000000000e+02,5.166642047844409724e+00,4.150000000000000000e+02,1.208164204784440976e+01
4.160000000000000000e+02,5.166642047844409724e+00,4.160000000000000000e+02,1.218164204784440940e+01
4.170000000000000000e+02,5.266642047844410257e+00,4.170000000000000000e+02,1.208164204784440976e+01
4.180000000000000000e+02,5.266642047844410257e+00,4.180000000000000000e+02,1.208164204784440976e+01
4.190000000000000000e+02,5.266642047844410257e+00,4.190000000000000000e+02,1.208164204784440976e+01
4.200000000000000000e+02,5.266642047844410257e+00,4.200000000000000000e+02,1.198164204784441011e+01
4.210000000000000000e+02,5.266642047844410257e+00,4.210000000000000000e+02,1.208164204784440976e+01
4.220000000000000000e+02,5.166642047844409724e+00,4.220000000000000000e+02,1.198164204784441011e+01
4.230000000000000000e+02,5.166642047844409724e+00,4.230000000000000000e+02,1.208164204784440976e+01
4.240000000000000000e+02,5.266642047844410257e+00,4.240000000000000000e+02,1.188164204784441047e+01
4.250000000000000000e+02,5.166642047844409724e+00,4.250000000000000000e+02,1.198164204784441011e+01
4.260000000000000000e+02,5.166642047844409724e+00,4.260000000000000000e+02,1.198164204784441011e+01
4.270000000000000000e+02,5.266642047844410257e+00,4.270000000000000000e+02,1.188164204784441047e+01
4.280000000000000000e+02,5.266642047844410257e+00,4.280000000000000000e+02,1.178164204784441083e+01
4.290000000000000000e+02,5.166642047844409724e+00,4.290000000000000000e+02,1.198164204784441011e+01
4.300000000000000000e+02,5.166642047844409724e+00,4.300000000000000000e+02,1.178164204784441083e+01
4.310000000000000000e+02,5.066642047844410079e+00,4.310000000000000000e+02,1.178164204784441083e+01
4.320000000000000000e+02,5.166642047844409724e+00,4.320000000000000000e+02,1.168164204784440940e+01
4.330000000000000000e+02,5.166642047844409724e+00,4.330000000000000000e+02,1.158164204784440976e+01
4.340000000000000000e+02,5.166642047844409724e+00,4.340000000000000000e+02,1.168164204784440940e+01
4.350000000000000000e+02,5.066642047844410079e+00,4.350000000000000000e+02,1.148164204784441011e+01
4.360000000000000000e+02,5.166642047844409724e+00,4.360000000000000000e+02,1.158164204784440976e+01
4.370000000000000000e+02,5.166642047844409724e+00,4.370000000000000000e+02,1.158164204784440976e+01
4.380000000000000000e+02,5.066642047844410079e+00,4.380000000000000000e+02,1.148164204784441011e+01
4.390000000000000000e+02,5.066642047844410079e+00,4.390000000000000000e+02,1.158164204784440976e+01
4.400000000000000000e+02,4.966642047844409547e+00,4.400000000000000000e+02,1.148164204784441011e+01
4.410000000000000000e+02,5.066642047844410079e+00,4.410000000000000000e+02,1.148164204784441011e+01
4.420000000000000000e+02,4.966642047844409547e+00,4.420000000000000000e+02,1.138164204784441047e+01
4.430000000000000000e+02,5.066642047844410079e+00,4.430000000000000000e+02,1.138164204784441047e+01
4.440000000000000000e+02,4.966642047844409547e+00,4.440000000000000000e+02,1.138164204784441047e+01
4.450000000000000000e+02,4.866642047844409902e+00,4.450000000000000000e+02,1.128164204784441083e+01
4.460000000000000000e+02,4.866642047844409902e+00,4.460000000000000000e+02,1.138164204784441047e+01
4.470000000000000000e+02,4.966642047844409547e+00,4.470000000000000000e+02,1.138164204784441047e+01
4.480000000000000000e+02,4.866642047844409902e+00,4.480000000000000000e+02,1.128164204784441083e+01
4.490000000000000000e+02,4.966642047844409547e+00,4.490000000000000000e+02,1.128164204784441083e+01
4.500000000000000000e+02,4.966642047844409547e+00,4.500000000000000000e+02,1.128164204784441083e+01
4.510000000000000000e+02,4.866642047844409902e+00,4.510000000000000000e+02,1.128164204784441083e+01
4.520000000000000000e+02,4.966642047844409547e+00,4.520000000000000000e+02,1.118164204784440940e+01
4.530000000000000000e+02,4.866642047844409902e+00,4.530000000000000000e+02,1.108164204784440976e+01
4.540000000000000000e+02,4.866642047844409902e+00,4.540000000000000000e+02,1.098164204784441011e+01
4.550000000000000000e+02,4.866642047844409902e+00,4.550000000000000000e+02,1.108164204784440976e+01
4.560000000000000000e+02,4.966642047844409547e+00,4.560000000000000000e+02,1.108164204784440976e+01
4.570000000000000000e+02,4.866642047844409902e+00,4.570000000000000000e+02,1.098164204784441011e+01
4.580000000000000000e+02,4.766642047844410257e+00,4.580000000000000000e+02,1.088164204784441047e+01
4.590000000000000000e+02,4.666642047844409724e+00,4.590000000000000000e+02,1.088164204784441047e+01
4.600000000000000000e+02,4.766642047844410257e+00,4.600000000000000000e+02,1.078164204784441083e+01
4.610000000000000000e+02,4.666642047844409724e+00,4.610000000000000000e+02,1.078164204784441083e+01
4.620000000000000000e+02,4.666642047844409724e+00,4.620000000000000000e+02,1.068164204784440940e+01
4.630000000000000000e+02,4.666642047844409724e+00,4.630000000000000000e+02,1.068164204784440940e+01
4.640000000000000000e+02,4.666642047844409724e+00,4.640000000000000000e+02,1.078164204784441083e+01
4.650000000000000000e+02,4.666642047844409724e+00,4.650000000000000000e+02,1.078164204784441083e+01
4.660000000000000000e+02,4.666642047844409724e+00,4.660000000000000000e+02,1.078164204784441083e+01
4.670000000000000000e+02,4.666642047844409724e+00,4.670000000000000000e+02,1.068164204784440940e+01
4.680000000000000000e+02,4.766642047844410257e+00,4.680000000000000000e+02,1.078164204784441083e+01
4.690000000000000000e+02,4.666642047844409724e+00,4.690000000000000000e+02,1.078164204784441083e+01
4.700000000000000000e+02,4.666642047844409724e+00,4.700000000000000000e+02,1.058164204784440976e+01
4.710000000000000000e+02,4.666642047844409724e+00,4.710000000000000000e+02,1.068164204784440940e+01
4.720000000000000000e+02,4.666642047844409724e+00,4.720000000000000000e+02,1.068164204784440940e+01
4.730000000000000000e+02,4.666642047844409724e+00,4.730000000000000000e+02,1.058164204784440976e+01
4.740000000000000000e+02,4.566642047844410079e+00,4.740000000000000000e+02,1.048164204784441011e+01
4.750000000000000000e+02,4.566642047844410079e+00,4.750000000000000000e+02,1.048164204784441011e+01
4.760000000000000000e+02,4.466642047844409547e+00,4.760000000000000000e+02,1.048164204784441011e+01
4.770000000000000000e+02,4.466642047844409547e+00,4.770000000000000000e+02,1.048164204784441011e+01
4.780000000000000000e+02,4.666642047844409724e+00,4.780000000000000000e+02,1.038164204784441047e+01
4.790000000000000000e+02,4.566642047844410079e+00,4.790000000000000000e+02,1.038164204784441047e+01
4.800000000000000000e+02,4.666642047844409724e+00,4.800000000000000000e+02,1.048164204784441011e+01
4.810000000000000000e+02,4.566642047844410079e+00,4.810000000000000000e+02,1.048164204784441011e+01
4.820000000000000000e+02,4.566642047844410079e+00,4.820000000000000000e+02,1.038164204784441047e+01
4.830000000000000000e+02,4.566642047844410079e+00,4.830000000000000000e+02,1.038164204784441047e+01
4.840000000000000000e+02,4.466642047844409547e+00,4.840000000000000000e+02,1.038164204784441047e+01
4.850000000000000000e+02,4.566642047844410079e+00,4.850000000000000000e+02,1.038164204784441047e+01
4.860000000000000000e+02,4.466642047844409547e+00,4.860000000000000000e+02,1.038164204784441047e+01
4.870000000000000000e+02,4.466642047844409547e+00,4.870000000000000000e+02,1.028164204784441083e+01
4.880000000000000000e+02,4.566642047844410079e+00,4.880000000000000000e+02,1.028164204784441083e+01
4.890000000000000000e+02,4.466642047844409547e+00,4.890000000000000000e+02,1.018164204784440940e+01
4.900000000000000000e+02,4.466642047844409547e+00,4.900000000000000000e+02,1.008164204784440976e+01
4.910000000000000000e+02,4.466642047844409547e+00,4.910000000000000000e+02,1.018164204784440940e+01
4.920000000000000000e+02,4.366642047844409902e+00,4.920000000000000000e+02,1.018164204784440940e+01
4.930000000000000000e+02,4.366642047844409902e+00,4.930000000000000000e+02,1.018164204784440940e+01
4.940000000000000000e+02,4.466642047844409547e+00,4.940000000000000000e+02,1.038164204784441047e+01
4.950000000000000000e+02,4.466642047844409547e+00,4.950000000000000000e+02,1.028164204784441083e+01
4.960000000000000000e+02,4.466642047844409547e+00,4.960000000000000000e+02,1.018164204784440940e+01
4.970000000000000000e+02,4.466642047844409547e+00,4.970000000000000000e+02,1.008164204784440976e+01
4.980000000000000000e+02,4.466642047844409547e+00,4.980000000000000000e+02,1.018164204784440940e+01
4.990000000000000000e+02,4.466642047844409547e+00,4.990000000000000000e+02,1.008164204784440976e+01
5.000000000000000000e+02,4.466642047844409547e+00,5.000000000000000000e+02,1.008164204784440976e+01
5.010000000000000000e+02,4.466642047844409547e+00,5.010000000000000000e+02,9.981642047844410115e+00
5.020000000000000000e+02,4.466642047844409547e+00,5.020000000000000000e+02,9.981642047844410115e+00
5.030000000000000000e+02,4.466642047844409547e+00,5.030000000000000000e+02,9.981642047844410115e+00
5.040000000000000000e+02,4.466642047844409547e+00,5.040000000000000000e+02,9.981642047844410115e+00
5.050000000000000000e+02,4.366642047844409902e+00,5.050000000000000000e+02,9.981642047844410115e+00
5.060000000000000000e+02,4.366642047844409902e+00,5.060000000000000000e+02,9.981642047844410115e+00
5.070000000000000000e+02,4.366642047844409902e+00,5.070000000000000000e+02,9.881642047844410470e+00
5.080000000000000000e+02,4.266642047844410257e+00,5.080000000000000000e+02,9.681642047844409404e+00
5.090000000000000000e+02,4.266642047844410257e+00,5.090000000000000000e+02,9.881642047844410470e+00
5.100000000000000000e+02,4.166642047844409724e+00,5.100000000000000000e+02,9.681642047844409404e+00
5.110000000000000000e+02,4.166642047844409724e+00,5.110000000000000000e+02,9.681642047844409404e+00
5.120000000000000000e+02,4.366642047844409902e+00,5.120000000000000000e+02,9.681642047844409404e+00
5.130000000000000000e+02,4.166642047844409724e+00,5.130000000000000000e+02,9.681642047844409404e+00
5.140000000000000000e+02,4.266642047844410257e+00,5.140000000000000000e+02,9.681642047844409404e+00
5.150000000000000000e+02,4.366642047844409902e+00,5.150000000000000000e+02,9.681642047844409404e+00
5.160000000000000000e+02,4.166642047844409724e+00,5.160000000000000000e+02,9.781642047844410826e+00
5.170000000000000000e+02,4.166642047844409724e+00,5.170000000000000000e+02,9.681642047844409404e+00
5.180000000000000000e+02,4.166642047844409724e+00,5.180000000000000000e+02,9.681642047844409404e+00
5.190000000000000000e+02,4.266642047844410257e+00,5.190000000000000000e+02,9.681642047844409404e+00
5.200000000000000000e+02,4.266642047844410257e+00,5.200000000000000000e+02,9.581642047844409760e+00
5.210000000000000000e+02,4.266642047844410257e+00,5.210000000000000000e+02,9.581642047844409760e+00
5.220000000000000000e+02,4.166642047844409724e+00,5.220000000000000000e+02,9.681642047844409404e+00
5.230000000000000000e+02,4.266642047844410257e+00,5.230000000000000000e+02,9.581642047844409760e+00
5.240000000000000000e+02,4.266642047844410257e+00,5.240000000000000000e+02,9.481642047844410115e+00
5.250000000000000000e+02,4.266642047844410257e+00,5.250000000000000000e+02,9.381642047844410470e+00
5.260000000000000000e+02,4.066642047844410079e+00,5.260000000000000000e+02,9.581642047844409760e+00
5.270000000000000000e+02,4.266642047844410257e+00,5.270000000000000000e+02,9.481642047844410115e+00
5.280000000000000000e+02,4.166642047844409724e+00,5.280000000000000000e+02,9.481642047844410115e+00
5.290000000000000000e+02,4.066642047844410079e+00,5.290000000000000000e+02,9.381642047844410470e+00
5.300000000000000000e+02,4.066642047844410079e+00,5.300000000000000000e+02,9.281642047844410826e+00
5.310000000000000000e+02,4.066642047844410079e+00,5.310000000000000000e+02,9.381642047844410470e+00
5.320000000000000000e+02,3.966642047844409547e+00,5.320000000000000000e+02,9.481642047844410115e+00
5.330000000000000000e+02,3.966642047844409547e+00,5.330000000000000000e+02,9.381642047844410470e+00
5.340000000000000000e+02,3.966642047844409547e+00,5.340000000000000000e+02,9.281642047844410826e+00
5.350000000000000000e+02,3.966642047844409547e+00,5.350000000000000000e+02,9.181642047844409404e+00
5.360000000000000000e+02,4.066642047844410079e+00,5.360000000000000000e+02,9.381642047844410470e+00
5.370000000000000000e+02,4.066642047844410079e+00,5.370000000000000000e+02,9.181642047844409404e+00
5.380000000000000000e+02,3.966642047844409547e+00,5.380000000000000000e+02,9.281642047844410826e+00
5.390000000000000000e+02,3.966642047844409547e+00,5.390000000000000000e+02,9.281642047844410826e+00
5.400000000000000000e+02,4.066642047844410079e+00,5.400000000000000000e+02,9.181642047844409404e+00
5.410000000000000000e+02,3.966642047844409547e+00,5.410000000000000000e+02,9.181642047844409404e+00
5.420000000000000000e+02,3.966642047844409547e+00,5.420000000000000000e+02,9.081642047844409760e+00
5.430000000000000000e+02,3.966642047844409547e+00,5.430000000000000000e+02,9.181642047844409404e+00
5.440000000000000000e+02,3.966642047844409547e+00,5.440000000000000000e+02,9.081642047844409760e+00
5.450000000000000000e+02,3.966642047844409547e+00,5.450000000000000000e+02,9.181642047844409404e+00
5.460000000000000000e+02,3.866642047844409902e+00,5.460000000000000000e+02,9.181642047844409404e+00
5.470000000000000000e+02,3.966642047844409547e+00,5.470000000000000000e+02,9.081642047844409760e+00
5.480000000000000000e+02,4.066642047844410079e+00,5.480000000000000000e+02,9.081642047844409760e+00
5.490000000000000000e+02,3.866642047844409902e+00,5.490000000000000000e+02,9.181642047844409404e+00
5.500000000000000000e+02,3.966642047844409547e+00,5.500000000000000000e+02,9.081642047844409760e+00
5.510000000000000000e+02,3.866642047844409902e+00,5.510000000000000000e+02,8.981642047844410115e+00
5.520000000000000000e+02,3.966642047844409547e+00,5.520000000000000000e+02,8.981642047844410115e+00
5.530000000000000000e+02,3.866642047844409902e+00,5.530000000000000000e+02,8.981642047844410115e+00
5.540000000000000000e+02,3.866642047844409902e+00,5.540000000000000000e+02,9.081642047844409760e+00
5.550000000000000000e+02,3.866642047844409902e+00,5.550000000000000000e+02,9.081642047844409760e+00
5.560000000000000000e+02,3.866642047844409902e+00,5.560000000000000000e+02,9.081642047844409760e+00
5.570000000000000000e+02,3.866642047844409902e+00,5.570000000000000000e+02,8.981642047844410115e+00
5.580000000000000000e+02,3.866642047844409902e+00,5.580000000000000000e+02,8.981642047844410115e+00
5.590000000000000000e+02,3.866642047844409902e+00,5.590000000000000000e+02,8.981642047844410115e+00
5.600000000000000000e+02,3.866642047844409902e+00,5.600000000000000000e+02,8.881642047844410470e+00
5.610000000000000000e+02,3.766642047844410257e+00,5.610000000000000000e+02,8.881642047844410470e+00
5.620000000000000000e+02,3.866642047844409902e+00,5.620000000000000000e+02,9.081642047844409760e+00
5.630000000000000000e+02,3.866642047844409902e+00,5.630000000000000000e+02,8.881642047844410470e+00
5.640000000000000000e+02,3.766642047844410257e+00,5.640000000000000000e+02,8.981642047844410115e+00
5.650000000000000000e+02,3.766642047844410257e+00,5.650000000000000000e+02,8.981642047844410115e+00
5.660000000000000000e+02,3.866642047844409902e+00,5.660000000000000000e+02,8.881642047844410470e+00
5.670000000000000000e+02,3.766642047844410257e+00,5.670000000000000000e+02,8.781642047844410826e+00
5.680000000000000000e+02,3.766642047844410257e+00,5.680000000000000000e+02,8.781642047844410826e+00
5.690000000000000000e+02,3.766642047844410257e+00,5.690000000000000000e+02,8.781642047844410826e+00
5.700000000000000000e+02,3.766642047844410257e+00,5.700000000000000000e+02,8.881642047844410470e+00
5.710000000000000000e+02,3.766642047844410257e+00,5.710000000000000000e+02,8.781642047844410826e+00
5.720000000000000000e+02,3.766642047844410257e+00,5.720000000000000000e+02,8.781642047844410826e+00
5.730000000000000000e+02,3.666642047844409724e+00,5.730000000000000000e+02,8.781642047844410826e+00
5.740000000000000000e+02,3.566642047844410079e+00,5.740000000000000000e+02,8.881642047844410470e+00
5.750000000000000000e+02,3.566642047844410079e+00,5.750000000000000000e+02,8.781642047844410826e+00
5.760000000000000000e+02,3.766642047844410257e+00,5.760000000000000000e+02,8.681642047844409404e+00
5.770000000000000000e+02,3.666642047844409724e+00,5.770000000000000000e+02,8.681642047844409404e+00
5.780000000000000000e+02,3.666642047844409724e+00,5.780000000000000000e+02,8.781642047844410826e+00
5.790000000000000000e+02,3.666642047844409724e+00,5.790000000000000000e+02,8.681642047844409404e+00
5.800000000000000000e+02,3.666642047844409724e+00,5.800000000000000000e+02,8.681642047844409404e+00
5.810000000000000000e+02,3.666642047844409724e+00,5.810000000000000000e+02,8.581642047844409760e+00
5.820000000000000000e+02,3.566642047844410079e+00,5.820000000000000000e+02,8.581642047844409760e+00
5.830000000000000000e+02,3.466642047844409547e+00,5.830000000000000000e+02,8.481642047844410115e+00
5.840000000000000000e+02,3.466642047844409547e+00,5.840000000000000000e+02,8.481642047844410115e+00
5.850000000000000000e+02,3.466642047844409547e+00,5.850000000000000000e+02,8.481642047844410115e+00
5.860000000000000000e+02,3.466642047844409547e+00,5.860000000000000000e+02,8.381642047844410470e+00
5.870000000000000000e+02,3.466642047844409547e+00,5.870000000000000000e+02,8.381642047844410470e+00
5.880000000000000000e+02,3.366642047844409902e+00,5.880000000000000000e+02,8.281642047844410826e+00
5.890000000000000000e+02,3.566642047844410079e+00,5.890000000000000000e+02,8.381642047844410470e+00
5.900000000000000000e+02,3.566642047844410079e+00,5.900000000000000000e+02,8.381642047844410470e+00
5.910000000000000000e+02,3.566642047844410079e+00,5.910000000000000000e+02,8.481642047844410115e+00
5.920000000000000000e+02,3.666642047844409724e+00,5.920000000000000000e+02,8.381642047844410470e+00
5.930000000000000000e+02,3.666642047844409724e+00,5.930000000000000000e+02,8.381642047844410470e+00
